neutral,"Hey @Apple, pretty much all your products are amazing. You blow minds every time you launch a new gizmo. That said, your hold music is crap."
neutral,Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @philsimon
neutral,@Jake_Gyllenhaal So you've made up with @Apple?
neutral,@Apple has a pic of Steve Jobs on their home page. #Honor
neutral,"@Apple to shut stores!!! C'mon, Only Wednesday for @SteveJobs memorial."
neutral,@Motorola is the Best Android-powered company that is going against @Apple.
neutral,@apple #readyfor5.0.1 http://t.co/M2FqakYr
neutral,This is what I have been waiting for RT @Apple The last big project Steve Jobs was working on was the new cranial insertion device: iMplant.
neutral,Apple Users Get The official Kalifornia Cavi App on your Apple Device now on  - powered by @Apple - Download it free http://t.co/HlGnvlRw
neutral,The official Kalifornia Cavi Mobil App is now available on the app store - powered by @Apple - Download it free http://t.co/HlGnvlRw
neutral,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/I6woujUh #PampersHelloApps"
neutral,@Apple #RIPSteve RT @davepeck: Steve Jobs and the Seven Rules of Success http://t.co/4nLRLdWy
neutral,"macbreak weekly @TWiT via @apple airplay in full HD on the 42"". finally! @leolaporte @Ihnatko @alexlindsay"
neutral,"Stay young, stay foolish. But take ownership when u f*ck up, don't complain, and never give up. #resilience @apple"
neutral,"Dear @motorola, I smell a lawsuit coming your way. cc: @apple #motoactv"
neutral,RT @hofmania: I just paid someone to wait in line at the @apple store this morning for me on @zaarly #putapriceonconvenience #iphone htt ...
neutral,@apple Or @Microsoft Buying Out @RIM ?
neutral,@apple Why don't you have a wireless remote for Keynote presentations w a MacBook Air?  Nobody wants to see the pith man navigate w a iPhone
neutral,"RT @HaendelBalzora: dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple"
neutral,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/YUydxo1t #PampersHelloApps"
neutral,"dear @apple please invent ""FaceTime Voicemails."" sincerely, haendel balzora jr. #apple"
neutral,"RT @jesperordrup: Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto shari ..."
neutral,Couldnt help it & explored the #iphone4s @apple store & talked to #Siri... Should've tried to speak to her in French?! #nexttime
neutral,"is it just me or do other people miss the iPod symbol on the iPhone? I had the first iPod, it's what I relate to @apple #ios5 #nostalgia"
neutral,@ATTCustomerCare @att @apple I already have an iPhone 4 with an ATT contract. Can I buy a factory UNLOCKED iPhone 4S with my contract?
neutral,RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy
neutral,"Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox"
neutral,RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
neutral,#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits
neutral,Check this video out -- moe. plays Live on iPads. Video dedicated in memory of #SteveJobs http://t.co/XSiyDnqu @ipad @mac @apple #brilliant
neutral,Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
neutral,Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art
neutral,@apple #siri http://t.co/k7b686hX
neutral,.RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5
neutral,RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
neutral,RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G
neutral,.@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn
neutral,RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!
neutral,@bidmyway I like your app for the @apple iPhone very simple and easy to use!
neutral,"Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip."
neutral,Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet
neutral,@rtimbuc thx for publicly coming out out of the @Apple closet ... :)
neutral,"Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps"
neutral,@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm.
neutral,RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple
neutral,Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC
neutral,@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu
neutral,"These cos are worth billions: @Apple, @Facebook @Google & @Amazon and they are battling for consumers  http://t.co/4WxPCH9h via @fastcompany"
neutral,"Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App."
neutral,I wonder If the person who has @apple is holding out for apple to buy it from them
neutral,iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet
neutral,"The 'Great Tech War': @Apple, @Facebook, @Google, @Amazon battle for the future http://t.co/sVu8cG1M via @fastcompany"
neutral,"@BeeeThree I am aye, I wasn't @apple"
neutral,"How the community saw #SteveJobs - 12 Most #Community ""iCelebrates"" Steve Jobs - http://t.co/jJRwIvmc @Apple"
neutral,Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA
neutral,RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ...
neutral,"Attending #mobilemem , listening to James Kelley from @apple ."
neutral,Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje
neutral,"yeah, @apple is updated!! planking photos, #lmaoo http://t.co/IusXJJDq"
neutral,picking up my #iPhone4S in two hours @Apple!
neutral,@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out
neutral,"yes, i am live tweeting my @apple tech support call. Isn't this fun?"
neutral,"@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files."
neutral,"ok @apple, now we got our iOS5 and #icloud, can we please have #LogicX"
neutral,@AsimRang @apple @umber well so far ive seen it for apps
neutral,"Hello again, iPhone 4!!! Thank you, @apple! Although this should have never broken in the first place! #tsk"
neutral,@AsimRang @apple @umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before
neutral,"@Apple, @Facebook, @Google and @Amazon battle in...The Great Tech War of 2012 http://t.co/uL9zZKv8 by @fmanjoo"
neutral,"@AsimRang @apple @umber the podcasts feature works just fine, music purchasing is straight forward, what else do you want?"
neutral,“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple
neutral,RT @Apple We destroying you next RT @therealterica: Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry
neutral,@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI
neutral,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/AAP7StHt #PampersHelloApps"
neutral,"Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning"
neutral,@AsgariAJ #iPhone need to tell @Apple that
neutral,"@Mommy_gaga, #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
neutral,Need to update my apps. ): my apple ID is disabled.. Don't know what to do.. @apple @AppStore @itunes @Siri_Assistant
neutral,I wonder if @Apple OSX will get built-in @Twitter @support like iOS5. That would be very helpful at the moment.
neutral,Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list. :)
neutral,@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista
neutral,iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http://t.co/PvKqad33
neutral,@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http://t.co/hWA4tWIc #smartphonewar
neutral,Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO
neutral,@apple karaoke ceel w/ @nandamaulida @putriasmara @galuhoktriana @milatus :p
neutral,The four American companies that have come to define 21st-century on the verge of war. @Amazon @Apple @Facebook and @G…http://t.co/PxUlr5dw
neutral,@SamsungMobileUS @Apple would disagree with you right now.
neutral,"Stay hungry, stay foolish. Steve Jobs, founder @Apple #WinningWithEL"
neutral,RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking...
neutral,iSteps @apple store bologna http://t.co/WjjBq7Ae
neutral,"How I manage my businesses/life: @pivotaltracker, @37signals, @twitter, @googleapps, @apple, @dropbox, @wordpress, @dreamhost THX"
neutral,Notes for Jobs @Apple store in Palo alto downtown. http://t.co/4BJjfq4h
neutral,Just realized Apple doesn't even have @Apple on lock. This dude R.J. Pittman waiting for thee fattest check.
neutral,"Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too."
neutral,RT @danysaadia: @ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?
neutral,Dear @Apple… If I make love to iCloud will ALL THE THINGS have my babies?
neutral,POLL: http://t.co/GcrpUKwF Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
neutral,POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball
neutral,More Twitter buzz for Apple Store: http://t.co/hLybd7uc - RT @ji_lee started out as a trip to the @apple store. turned into a spontaneou...
neutral,My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple
neutral,"""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps"""
neutral,"Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone"
neutral,"You know you've gone @Apple overboard when you misread a @Yelp review as ""iPad Thai."" #fb"
neutral,"Goodbye @Evernote, Welcome #NotesintheCloud thx @Apple"
neutral,Will @Apple's Mac ever properly be used in the financial markets or is it purely a creatives device? Shift from IBM to Mac? #finpanther
neutral,"But @att is ""working"" with @apple to make their iPhone say 4G RT @JFSikora: @TCPJ_Mickey I'm so glad Apple is not slinging that crap."
neutral,started out as a trip to the @apple store. turned into a spontaneous fun evening w @MolleyMoody. we danced while trying on outfits. #girls
neutral,The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed...
neutral,One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do. But thnx for a talking Google @apple ...
neutral,"Gee, I can't imagine that the maps app graphic from this Samsung website will help their court cases vs. @Apple: http://t.co/PmanMoAh"
neutral,Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv
neutral,"RT @fredbenenson: Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T"
neutral,"A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5"
neutral,"Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T"
neutral,If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one?
neutral,@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy
neutral,@Apple why no Macbook mirroring onto AppleTV via #Airplay?
neutral,@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?
neutral,@apple please bring back the old Siri app for us old school iPhone 3 users!
neutral,"Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding."
neutral,"Yeah, there's no @apple twitter account."
neutral,POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...
neutral,POLL: http://t.co/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ...
neutral,@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?
neutral,Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.
neutral,I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple.
neutral,@APPLE freaks is Siri available for Iphone 4 yet?
neutral,#Iphone5 can you please make The battery last longer thanks @Apple
neutral,Hey @apple next update can we get an emoji that's pointing the middle finger please?? Thanx!!
neutral,U know the @apple company are giving out 500 iPads because Steve jobs past away
neutral,Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting..
neutral,"RT @shanmoorthy: Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas  ..."
neutral,Saw that @apple is covered with msgs 4 steve jobs. Nice to kno ppl r still saying #thankyousteve
neutral,"iPhone 4 S now RESERVATION only, if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight"
neutral,@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter
neutral,"@FastCompany - The Great Tech War Of 2012: @Apple, @Facebook, @Google, and @Amazon duking it out - http://t.co/HXsAlzPv via @ADerricks"
neutral,Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://t.co/vs5r1oox #iPhone4S @Apple #fb
neutral,@SteveJobs : @Twitter overwhelmed by reaction to @Apple founder's death - Telegraph http://t.co/tqF6pjf5
neutral,"@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH"
neutral,Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple
neutral,RT @FaithMcNally: @RhiannaRaee hanging @apple in tacoma listening to the beatles!
neutral,@RhiannaRaee hanging @apple in tacoma listening to the beatles!
neutral,In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S
neutral,"A must read article on @fastcompany about @Apple, @Facebook, @Google, and @Amazon technology war in 2012  http://t.co/nxc7Wo4S"
neutral,@cnbcfastmomey what price should I sell @apple for
neutral,"Hey @Apple, when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire"
neutral,#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6
neutral,Hey @apple why is Siri not available for the Mac?
neutral,"New phone is @apple, too bad im not going to get it till tommorrow, dont feel like driving to the mall AND GG is on tonight!!!"
neutral,waiting for Jacob @fairview @apple storeee
neutral,RT @DJTREBEL1: #fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B
neutral,#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B
neutral,"#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/nDRpciY9 #PampersHelloApps"
neutral,iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone.
neutral,"@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl"
neutral,Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz
neutral,Easiest way to use Evernote with iPhone 4S Siri. Just tell Siri to Email Evernote and say your note. @evernote @apple #evernote #siri
neutral,@Apple sells record 4M #iPhone4S phones in first 3 days!
neutral,@brady I am surprised @apple did not think of/anticipate that......
neutral,#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple
neutral,It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive
neutral,RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ...
neutral,The iPhone update has segregated my contacts between iPhone users and non-iPhone users. They just had to call out those non-users @apple
neutral,@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!
neutral,@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform. It's obscure is'nt it? Apple lost it's touch.
neutral,@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)
neutral,Hall Pass had me rolling...... @Apple bee's lookin for nookie really
neutral,"@hanrahan52 @apple Don't say things you can't take back, Joel."
neutral,@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill
neutral,@apple @appstore @mac @iOs @Ipad @siri Will siri be available for iPad 2?
neutral,Can this ho Siri update your tweets? cc: @apple @iPhone_News
neutral,@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY
neutral,"@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job."
neutral,"@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit"
neutral,The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany
neutral,Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech
neutral,RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters
neutral,Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs
neutral,is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK
neutral,Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC
neutral,RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!
neutral,"Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco"
neutral,@audrievv @apple You can still use  #MobileMe webhosting (with or without #iWeb) after converting to #iCloud.
neutral,http://t.co/48emAEID #SteveJobs memorial @Apple #Boylston
neutral,I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!
neutral,"RT @robertoafelipe: @apple predicts #Siri in 1987 in video, the video is staged for September 2011 http://t.co/tFNRP3MD"
neutral,"Big mo: In one week, @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet"
neutral,Smart as hell. The Great Tech War Of 2012. http://t.co/0O1CfCIZ  Fab Four: @apple @google @amazon @facebook via @kvox #mustread
neutral,@learmonth @Cue improves iMessage + engages @Apple content partners' customers better http://t.co/hhkvlwFB with social activity messaging
neutral,@Twitter returns a Error 500 when we try to post the link to @Apple Support Community detailing how to turn off auto renewal subscriptions.
neutral,RT @kvox: Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @fac ...
neutral,@philipgrey @apple it's kinda sad that's the most relevant tweet I've seen today. Or kinda awesome. I'm not sure. #DevProblems
neutral,Too bad I'm not an @Apple junkie. #icloud #apple #ios5
neutral,@Apple buried the ability to manage #newsstand subscriptions under App Store Settings. This is inconvenient at best.
neutral,Smart as hell. The Great Tech War Of 2012 (@fmanjoo / @FastCompany) http://t.co/XiJYUoHZ Fab Four: @apple @google @amazon @facebook
neutral,"@apple predicts #Siri in 1987 in video, the video is staged for September 2011 http://t.co/tFNRP3MD"
neutral,Smh at @ItsTheSituation for trying to cut in line for a 4S. Cmon mayne if @Apple's cofounder stood in line then you are too.
neutral,"Go big or go home @Apple users - here are some apps that make your #4s iPhone ""s-s-super"" http://t.co/t74BQyim via @mashable - MS"
neutral,RT @TechHamlet: Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple
neutral,@pkedrosky @apple I am just waiting for my conf email from iCloud.
neutral,"#wheniwas14... @Apple registered the domain name http://t.co/FPvKn1kJ, thus beginning their plan for world domination"
neutral,Thank You Steve : A Song Created for Steve Jobs http://t.co/2vtX8ZJf via @TechHamlet @AzRmusic @Apple #stevejobs #apple
neutral,Twitter buzz for Best Buy: http://t.co/9SesENTu - RT @acappellamedia OH: Sales guy @BestBuy: &quot;I'm not selling or using any @apple p...
neutral,Anyone know why we can only read iBooks on the iPhone and iPad? Any ideas how to read them on mac? @apple
neutral,Why didn't @apple provide 5GB per device for cloud backup?  Why just 5GB per account?  Silly.
neutral,New Blog! http://t.co/ENCSF1Ju @VerizonWireless @Motorola @Google @Apple #Android #DroidBionic #iPhone4S #4GLTE
neutral,"Over the weekend, @Apple sold more than 4,000,000 iPhones. That’s about 16 iPhones sold every second."
neutral,how do you sync gmail contacts with your iphone? help please! @apple @gmail
neutral,"Loving these names. ""@Google Chases @Apple With Ice Cream Sandwich"" - http://t.co/u3LchmGD #mobile"
neutral,YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?
neutral,Going to the @apple store today to get this laptop situation figured out
neutral,gulp...@Apple sells 4 million iPhone 4S in 3 days - Yahoo! Finance http://t.co/Zv7DXrIA via @YahooFinance
neutral,Is @Apple's voice #tech really as impressive as the net thinks it is? http://t.co/Rbf23CNX #siri
neutral,"Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas http://t.co/kkaKFsCH"
neutral,RT @rickholgate: Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?
neutral,Packed session on @Apple and @Google at #GartnerSYM. Indicator of today's mindshare?
neutral,This!!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple
neutral,👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple
neutral,too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq
neutral,@BikerVox @mariomussolini @ios_notch @apple xD thats why i have a back up PC… just incase *hides gun*
neutral,@apple please provide support for a Bangla keyboard in iOS. It would make the life of many Bengali iOS users easier! #iphone
neutral,@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.
neutral,Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...
neutral,I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple
neutral,I love @apple & I love my phone.. but ever since this damn update my texts keep saying they're full when there are none & that's a PROBLEM!!
neutral,#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!
neutral,"Now who can guarantee that @apple hd nothing 2 do with @Blackberry RIM server failure?!Days after, over 4million iPhone 4S sold in 3days!?!"
neutral,"RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1 ..."
neutral,RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
neutral,Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL
neutral,@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
neutral,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon"
neutral,dear invisible intern/assistant: please go pick up my computer from the @apple hospital so i can upgrade to iOS5. thanks!
neutral,#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc
neutral,Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza
neutral,"OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm.."
neutral,"i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple"
neutral,RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ...
neutral,RT @TravisDommert:Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to #innov...
neutral,"Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?"
neutral,@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!
neutral,Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.
neutral,@Apple: Surely iOS5 with it's integrated @Twitter would greatly benefit from moving the # to at least the '123' keyboard page? #simplethings
neutral,"@iancollinsuk @Apple what's incredible, is that people still buy into apple as world beater's.....not true anymore."
neutral,@Apple very disappointed Hogwarts not choice on world clock on iPhone
neutral,Great video @apple 1987 predicting tablets & a form of #siri at the end of this article RT @jedsinger: (cont) http://t.co/RDBeuCtt
neutral,IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5
neutral,IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5
neutral,IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5
neutral,IHS: iPhone 4S shows key design and component changes. http://t.co/Y3Mali6y  @apple #apple #iphome4S #ios5
neutral,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...
neutral,Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
